Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (I),Peak Radius(nm) (I),Peak Diameter(nm) (I),Peak Pd(nm) (I),Peak %Pd (I),Peak Pd Index (I),Peak Mw-R(kDa) (I),Peak %Intensity (I),Peak %Mass (I)
57,32.812C,OK,7/23/19,13:39:31,1.73E+08,32.8,0.0397,1.38E+05,1.61E+03,100,0,1.38E+05,1.61E+03,51,0.25,1,0.882,0.0693,0.0693,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.765,3.12E+03,Aqueous,0.61,8.08E-07,3.62,7.25,0.865,23.9,0.239,68.5,1,15.1,2.13E+04,1.89E+04,0.00196,100%,5,5,0,2.64E+04,3,2,,,,,1,8.27E-07,3.54,7.08,0.409,11.6,0.0134,64.9,79.6,100
57,32.812C,OK,7/23/19,13:39:31,1.73E+08,32.8,0.0397,1.38E+05,1.61E+03,100,0,1.38E+05,1.61E+03,51,0.25,1,0.882,0.0693,0.0693,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.765,3.12E+03,Aqueous,0.61,8.08E-07,3.62,7.25,0.865,23.9,0.239,68.5,1,15.1,2.13E+04,1.89E+04,0.00196,100%,5,5,0,2.64E+04,3,2,,,,,2,7.55E-08,38.8,77.6,0.827,2.13,0.000455,1.76E+04,20.4,0.0274
58,32.971C,OK,7/23/19,13:40:09,1.73E+08,33,0.04,1.36E+05,1.16E+03,100,0,1.36E+05,1.16E+03,51,0.25,1,0.882,0.0693,0.0693,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.763,3.12E+03,Aqueous,0.618,8.02E-07,3.67,7.34,0.876,23.9,0.239,70.4,1,12.4,2.17E+04,1.81E+04,0.00172,100%,5,5,0,2.64E+04,3,2,,,,,1,8.11E-07,3.63,7.25,0.457,12.6,0.0159,68.6,79.9,100
58,32.971C,OK,7/23/19,13:40:09,1.73E+08,33,0.04,1.36E+05,1.16E+03,100,0,1.36E+05,1.16E+03,51,0.25,1,0.882,0.0693,0.0693,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.763,3.12E+03,Aqueous,0.618,8.02E-07,3.67,7.34,0.876,23.9,0.239,70.4,1,12.4,2.17E+04,1.81E+04,0.00172,100%,5,5,0,2.64E+04,3,2,,,,,2,8.46E-08,34.7,69.5,4.64,13.4,0.0179,1.36E+04,20.1,0.0396
59,33.130C,OK,7/23/19,13:40:47,1.73E+08,33.1,0.0402,1.36E+05,691,100,0,1.36E+05,691,51,0.25,1,0.882,0.072,0.072,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.76,3.12E+03,Aqueous,0.607,8.03E-07,3.67,7.34,0.863,23.5,0.235,70.6,1,12,2.32E+04,1.62E+04,0.00152,100%,5,5,0,2.76E+04,3,2,,,,,1,7.86E-07,3.75,7.5,0.507,13.5,0.0183,74.2,84,100
59,33.130C,OK,7/23/19,13:40:47,1.73E+08,33.1,0.0402,1.36E+05,691,100,0,1.36E+05,691,51,0.25,1,0.882,0.072,0.072,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.76,3.12E+03,Aqueous,0.607,8.03E-07,3.67,7.34,0.863,23.5,0.235,70.6,1,12,2.32E+04,1.62E+04,0.00152,100%,5,5,0,2.76E+04,3,2,,,,,2,7.39E-08,39.9,79.8,2.99,7.48,0.00559,1.88E+04,16,0.0221
60,33.291C,OK,7/23/19,13:41:25,1.73E+08,33.3,0.0407,2.33E+05,1.91E+05,100,0,2.33E+05,1.91E+05,51,0.25,1,0.882,0.0748,0.0748,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.758,3.12E+03,Aqueous,0.71,5.99E-07,4.94,9.88,Multimodal,Multimodal,Multimodal,141,1.12,2.31E+04,0.000155,2.40E+04,0.00705,80%,5,4,1,2.90E+04,4,3,,,,,1,1.22E-06,2.42,4.84,0.269,11.1,0.0123,26.6,44.5,99.6
60,33.291C,OK,7/23/19,13:41:25,1.73E+08,33.3,0.0407,2.33E+05,1.91E+05,100,0,2.33E+05,1.91E+05,51,0.25,1,0.882,0.0748,0.0748,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.758,3.12E+03,Aqueous,0.71,5.99E-07,4.94,9.88,Multimodal,Multimodal,Multimodal,141,1.12,2.31E+04,0.000155,2.40E+04,0.00705,80%,5,4,1,2.90E+04,4,3,,,,,2,2.12E-08,140,280,17.8,12.7,0.0161,3.53E+05,40.4,0.0721
60,33.291C,OK,7/23/19,13:41:25,1.73E+08,33.3,0.0407,2.33E+05,1.91E+05,100,0,2.33E+05,1.91E+05,51,0.25,1,0.882,0.0748,0.0748,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.758,3.12E+03,Aqueous,0.71,5.99E-07,4.94,9.88,Multimodal,Multimodal,Multimodal,141,1.12,2.31E+04,0.000155,2.40E+04,0.00705,80%,5,4,1,2.90E+04,4,3,,,,,3,1.05E-09,2.83E+03,5.66E+03,348,12.3,0.0151,4.02E+08,15.1,0.331
61,33.453C,OK,7/23/19,13:42:03,1.73E+08,33.5,0.0407,1.36E+05,1.65E+03,100,0,1.36E+05,1.65E+03,51,0.25,1,0.882,0.0712,0.0711,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.755,3.12E+03,Aqueous,0.609,8.06E-07,3.69,7.38,0.876,23.7,0.237,71.5,1,12.7,2.28E+04,1.70E+04,0.00181,100%,5,5,0,2.73E+04,5,4,,,,,1,1.02E-06,2.92,5.84,0.461,15.8,0.025,41.3,38.3,80.6
61,33.453C,OK,7/23/19,13:42:03,1.73E+08,33.5,0.0407,1.36E+05,1.65E+03,100,0,1.36E+05,1.65E+03,51,0.25,1,0.882,0.0712,0.0711,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.755,3.12E+03,Aqueous,0.609,8.06E-07,3.69,7.38,0.876,23.7,0.237,71.5,1,12.7,2.28E+04,1.70E+04,0.00181,100%,5,5,0,2.73E+04,5,4,,,,,2,5.98E-07,4.98,9.95,0.674,13.5,0.0183,144,48.6,19.3
61,33.453C,OK,7/23/19,13:42:03,1.73E+08,33.5,0.0407,1.36E+05,1.65E+03,100,0,1.36E+05,1.65E+03,51,0.25,1,0.882,0.0712,0.0711,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.755,3.12E+03,Aqueous,0.609,8.06E-07,3.69,7.38,0.876,23.7,0.237,71.5,1,12.7,2.28E+04,1.70E+04,0.00181,100%,5,5,0,2.73E+04,5,4,,,,,3,5.51E-08,54,108,5.43,10.1,0.0101,3.80E+04,12.6,0.00802
61,33.453C,OK,7/23/19,13:42:03,1.73E+08,33.5,0.0407,1.36E+05,1.65E+03,100,0,1.36E+05,1.65E+03,51,0.25,1,0.882,0.0712,0.0711,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.755,3.12E+03,Aqueous,0.609,8.06E-07,3.69,7.38,0.876,23.7,0.237,71.5,1,12.7,2.28E+04,1.70E+04,0.00181,100%,5,5,0,2.73E+04,5,4,,,,,4,1.26E-09,2.36E+03,4.71E+03,0,0,0,2.61E+08,0.501,0.0167
62,33.612C,OK,7/23/19,13:42:41,1.73E+08,33.6,0.04,1.34E+05,965,100,0,1.34E+05,965,51,0.25,1,0.883,0.0784,0.0784,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.753,3.12E+03,Aqueous,0.602,8.19E-07,3.64,7.29,0.859,23.6,0.236,69.3,1,14.3,2.35E+04,1.67E+04,0.00175,100%,5,5,0,3.06E+04,4,3,,,,,1,1.49E-06,2,4,0.117,5.87,0.00344,17,13.9,64.3
62,33.612C,OK,7/23/19,13:42:41,1.73E+08,33.6,0.04,1.34E+05,965,100,0,1.34E+05,965,51,0.25,1,0.883,0.0784,0.0784,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.753,3.12E+03,Aqueous,0.602,8.19E-07,3.64,7.29,0.859,23.6,0.236,69.3,1,14.3,2.35E+04,1.67E+04,0.00175,100%,5,5,0,3.06E+04,4,3,,,,,2,6.68E-07,4.46,8.93,0.696,15.6,0.0243,112,75.1,35.6
62,33.612C,OK,7/23/19,13:42:41,1.73E+08,33.6,0.04,1.34E+05,965,100,0,1.34E+05,965,51,0.25,1,0.883,0.0784,0.0784,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.753,3.12E+03,Aqueous,0.602,8.19E-07,3.64,7.29,0.859,23.6,0.236,69.3,1,14.3,2.35E+04,1.67E+04,0.00175,100%,5,5,0,3.06E+04,4,3,,,,,3,3.71E-08,80.4,161,10.6,13.2,0.0174,9.67E+04,11,0.00557
63,33.771C,OK,7/23/19,13:43:19,1.73E+08,33.8,0.0403,1.34E+05,820,100,0,1.34E+05,820,51,0.25,1,0.883,0.0769,0.0769,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.75,3.12E+03,Aqueous,0.599,8.26E-07,3.63,7.25,0.855,23.6,0.236,68.6,1,10.9,2.37E+04,1.69E+04,0.00182,100%,5,5,0,2.99E+04,3,3,,,,,1,5.12E-06,0.585,1.17,0.0795,13.6,0.0185,0.959,2.36,88.5
63,33.771C,OK,7/23/19,13:43:19,1.73E+08,33.8,0.0403,1.34E+05,820,100,0,1.34E+05,820,51,0.25,1,0.883,0.0769,0.0769,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.75,3.12E+03,Aqueous,0.599,8.26E-07,3.63,7.25,0.855,23.6,0.236,68.6,1,10.9,2.37E+04,1.69E+04,0.00182,100%,5,5,0,2.99E+04,3,3,,,,,2,8.03E-07,3.73,7.47,0.486,13,0.017,73.4,81.5,11.5
63,33.771C,OK,7/23/19,13:43:19,1.73E+08,33.8,0.0403,1.34E+05,820,100,0,1.34E+05,820,51,0.25,1,0.883,0.0769,0.0769,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.75,3.12E+03,Aqueous,0.599,8.26E-07,3.63,7.25,0.855,23.6,0.236,68.6,1,10.9,2.37E+04,1.69E+04,0.00182,100%,5,5,0,2.99E+04,3,3,,,,,3,7.30E-08,41,82.1,3.76,9.15,0.00838,2.00E+04,16.1,0.00251
64,33.931C,OK,7/23/19,13:43:57,1.73E+08,33.9,0.0394,1.34E+05,1.09E+03,100,0,1.34E+05,1.09E+03,51,0.25,1,0.883,0.0743,0.0742,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.748,3.12E+03,Aqueous,0.605,8.23E-07,3.65,7.3,0.87,23.8,0.238,69.5,1,15.2,2.27E+04,1.81E+04,0.00166,100%,5,5,0,2.87E+04,4,2,,,,,1,7.62E-07,3.94,7.88,1.06,26.8,0.072,83.3,85,100
64,33.931C,OK,7/23/19,13:43:57,1.73E+08,33.9,0.0394,1.34E+05,1.09E+03,100,0,1.34E+05,1.09E+03,51,0.25,1,0.883,0.0743,0.0742,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.748,3.12E+03,Aqueous,0.605,8.23E-07,3.65,7.3,0.87,23.8,0.238,69.5,1,15.2,2.27E+04,1.81E+04,0.00166,100%,5,5,0,2.87E+04,4,2,,,,,2,5.62E-08,53.4,107,9.63,18,0.0325,3.71E+04,15,0.0113
65,34.088C,OK,7/23/19,13:44:36,1.73E+08,34.1,0.0392,1.32E+05,1.15E+03,100,0,1.32E+05,1.15E+03,51,0.25,1,0.883,0.0706,0.0706,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.746,3.12E+03,Aqueous,0.606,8.36E-07,3.61,7.22,0.861,23.9,0.239,67.9,1,12.1,2.29E+04,1.85E+04,0.00147,100%,5,5,0,2.70E+04,3,2,,,,,1,6.90E-07,4.37,8.74,1.68,38.4,0.148,106,89.8,100
65,34.088C,OK,7/23/19,13:44:36,1.73E+08,34.1,0.0392,1.32E+05,1.15E+03,100,0,1.32E+05,1.15E+03,51,0.25,1,0.883,0.0706,0.0706,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.746,3.12E+03,Aqueous,0.606,8.36E-07,3.61,7.22,0.861,23.9,0.239,67.9,1,12.1,2.29E+04,1.85E+04,0.00147,100%,5,5,0,2.70E+04,3,2,,,,,2,3.46E-08,87.2,174,19.1,21.9,0.0478,1.17E+05,10.2,0.0124
66,34.245C,OK,7/23/19,13:45:14,1.73E+08,34.2,0.0392,1.32E+05,840,100,0,1.32E+05,840,51,0.25,1,0.883,0.0682,0.0681,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.743,3.12E+03,Aqueous,0.597,8.32E-07,3.64,7.27,0.848,23.3,0.233,69,1,11.5,2.43E+04,1.64E+04,0.00176,100%,5,5,0,2.59E+04,3,2,,,,,1,6.26E-07,4.83,9.67,2.53,52.3,0.273,134,94.6,100
66,34.245C,OK,7/23/19,13:45:14,1.73E+08,34.2,0.0392,1.32E+05,840,100,0,1.32E+05,840,51,0.25,1,0.883,0.0682,0.0681,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.743,3.12E+03,Aqueous,0.597,8.32E-07,3.64,7.27,0.848,23.3,0.233,69,1,11.5,2.43E+04,1.64E+04,0.00176,100%,5,5,0,2.59E+04,3,2,,,,,2,1.21E-08,250,500,110,43.8,0.192,1.37E+06,5.42,0.0146
67,34.404C,OK,7/23/19,13:45:52,1.73E+08,34.4,0.0394,1.32E+05,1.73E+03,100,0,1.32E+05,1.73E+03,51,0.25,1,0.883,0.0678,0.0677,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.741,3.12E+03,Aqueous,0.601,8.45E-07,3.6,7.19,0.845,23.5,0.235,67.3,1,16.2,2.44E+04,1.71E+04,0.00151,100%,5,5,0,2.57E+04,3,2,,,,,1,8.15E-07,3.73,7.45,0.98,26.3,0.0692,73.1,82.2,99.9
67,34.404C,OK,7/23/19,13:45:52,1.73E+08,34.4,0.0394,1.32E+05,1.73E+03,100,0,1.32E+05,1.73E+03,51,0.25,1,0.883,0.0678,0.0677,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.741,3.12E+03,Aqueous,0.601,8.45E-07,3.6,7.19,0.845,23.5,0.235,67.3,1,16.2,2.44E+04,1.71E+04,0.00151,100%,5,5,0,2.57E+04,3,2,,,,,2,1.24E-07,24.6,49.2,4.56,18.6,0.0344,6.05E+03,17.8,0.0726
68,34.563C,OK,7/23/19,13:46:30,1.73E+08,34.6,0.0393,1.31E+05,384,100,0,1.31E+05,384,51,0.25,1,0.883,0.0681,0.0681,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.739,3.12E+03,Aqueous,0.597,8.46E-07,3.61,7.21,0.851,23.6,0.236,67.7,1,11.3,2.42E+04,1.74E+04,0.00154,100%,5,5,0,2.59E+04,4,2,,,,,1,7.13E-07,4.28,8.56,1.67,39.1,0.153,101,90,100
68,34.563C,OK,7/23/19,13:46:30,1.73E+08,34.6,0.0393,1.31E+05,384,100,0,1.31E+05,384,51,0.25,1,0.883,0.0681,0.0681,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.739,3.12E+03,Aqueous,0.597,8.46E-07,3.61,7.21,0.851,23.6,0.236,67.7,1,11.3,2.42E+04,1.74E+04,0.00154,100%,5,5,0,2.59E+04,4,2,,,,,2,4.39E-08,69.6,139,16.2,23.3,0.0544,6.90E+04,10,0.00568
69,34.721C,OK,7/23/19,13:47:08,1.73E+08,34.7,0.0394,1.40E+05,2.27E+03,100,0,1.40E+05,2.27E+03,51,0.25,1,0.883,0.0674,0.0674,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.736,3.12E+03,Aqueous,0.608,7.91E-07,3.87,7.74,0.926,23.9,0.239,79.9,1,11.7,1.64E+04,2.24E+04,0.00163,100%,5,5,0,2.56E+04,3,2,,,,,1,6.95E-07,4.41,8.81,1.54,35,0.123,108,83.4,100
69,34.721C,OK,7/23/19,13:47:08,1.73E+08,34.7,0.0394,1.40E+05,2.27E+03,100,0,1.40E+05,2.27E+03,51,0.25,1,0.883,0.0674,0.0674,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.736,3.12E+03,Aqueous,0.608,7.91E-07,3.87,7.74,0.926,23.9,0.239,79.9,1,11.7,1.64E+04,2.24E+04,0.00163,100%,5,5,0,2.56E+04,3,2,,,,,2,3.83E-08,79.8,160,20.7,25.9,0.0672,9.50E+04,16.6,0.0218
70,34.881C,OK,7/23/19,13:47:47,1.73E+08,34.9,0.0405,1.35E+05,1.50E+03,100,0,1.35E+05,1.50E+03,51,0.25,1,0.883,0.0682,0.0682,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.734,3.12E+03,Aqueous,0.601,8.16E-07,3.77,7.54,0.899,23.9,0.239,75.1,1,12.4,2.23E+04,1.81E+04,0.00175,100%,5,5,0,2.59E+04,3,2,,,,,1,7.39E-07,4.16,8.32,1.31,31.5,0.0993,94.6,84.7,100
70,34.881C,OK,7/23/19,13:47:47,1.73E+08,34.9,0.0405,1.35E+05,1.50E+03,100,0,1.35E+05,1.50E+03,51,0.25,1,0.883,0.0682,0.0682,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.734,3.12E+03,Aqueous,0.601,8.16E-07,3.77,7.54,0.899,23.9,0.239,75.1,1,12.4,2.23E+04,1.81E+04,0.00175,100%,5,5,0,2.59E+04,3,2,,,,,2,6.98E-08,44,88.1,8.14,18.5,0.0342,2.36E+04,15.3,0.0168
71,35.042C,OK,7/23/19,13:48:25,1.73E+08,35,0.0399,1.39E+05,2.92E+03,100,0,1.39E+05,2.92E+03,51,0.25,1,0.883,0.0696,0.0696,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.732,3.12E+03,Aqueous,0.608,8.01E-07,3.85,7.7,0.912,23.7,0.237,78.8,1,9.41,1.80E+04,2.16E+04,0.00139,100%,5,5,0,2.66E+04,4,2,,,,,1,6.69E-07,4.6,9.2,2.17,47.2,0.222,120,85.7,100
71,35.042C,OK,7/23/19,13:48:25,1.73E+08,35,0.0399,1.39E+05,2.92E+03,100,0,1.39E+05,2.92E+03,51,0.25,1,0.883,0.0696,0.0696,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.732,3.12E+03,Aqueous,0.608,8.01E-07,3.85,7.7,0.912,23.7,0.237,78.8,1,9.41,1.80E+04,2.16E+04,0.00139,100%,5,5,0,2.66E+04,4,2,,,,,2,3.01E-08,102,205,40.2,39.2,0.154,1.70E+05,14.3,0.0249
72,35.202C,OK,7/23/19,13:49:04,1.73E+08,35.2,0.0396,1.33E+05,1.26E+03,100,0,1.33E+05,1.26E+03,51,0.25,1,0.884,0.0704,0.0703,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.729,3.12E+03,Aqueous,0.595,8.06E-07,3.84,7.68,0.915,23.8,0.238,78.5,1,11.8,2.24E+04,1.74E+04,0.00171,100%,5,5,0,2.69E+04,3,2,,,,,1,7.18E-07,4.31,8.63,1.56,36.3,0.131,103,86.8,100
72,35.202C,OK,7/23/19,13:49:04,1.73E+08,35.2,0.0396,1.33E+05,1.26E+03,100,0,1.33E+05,1.26E+03,51,0.25,1,0.884,0.0704,0.0703,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.729,3.12E+03,Aqueous,0.595,8.06E-07,3.84,7.68,0.915,23.8,0.238,78.5,1,11.8,2.24E+04,1.74E+04,0.00171,100%,5,5,0,2.69E+04,3,2,,,,,2,4.04E-08,76.7,153,22.1,28.8,0.0827,8.65E+04,13.2,0.0152
73,35.362C,OK,7/23/19,13:49:42,1.73E+08,35.4,0.0395,1.32E+05,840,100,0,1.32E+05,840,51,0.25,1,0.884,0.0691,0.0691,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.727,3.12E+03,Aqueous,0.6,8.19E-07,3.79,7.59,0.904,23.8,0.238,76.3,1,15.5,2.28E+04,1.78E+04,0.00191,100%,5,5,0,2.63E+04,3,2,,,,,1,7.08E-07,4.39,8.79,1.58,35.9,0.129,107,88.1,100
73,35.362C,OK,7/23/19,13:49:42,1.73E+08,35.4,0.0395,1.32E+05,840,100,0,1.32E+05,840,51,0.25,1,0.884,0.0691,0.0691,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.727,3.12E+03,Aqueous,0.6,8.19E-07,3.79,7.59,0.904,23.8,0.238,76.3,1,15.5,2.28E+04,1.78E+04,0.00191,100%,5,5,0,2.63E+04,3,2,,,,,2,3.96E-08,78.5,157,17.8,22.6,0.0512,9.13E+04,11.9,0.0112
74,35.520C,OK,7/23/19,13:50:20,1.73E+08,35.5,0.0394,1.30E+05,1.15E+03,100,0,1.30E+05,1.15E+03,51,0.25,1,0.884,0.0685,0.0685,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.725,3.12E+03,Aqueous,0.597,8.47E-07,3.68,7.36,0.877,23.8,0.238,71.1,1,16.8,2.36E+04,1.83E+04,0.00191,100%,5,5,0,2.61E+04,3,2,,,,,1,6.77E-07,4.6,9.21,2.12,45.9,0.211,120,90.2,100
74,35.520C,OK,7/23/19,13:50:20,1.73E+08,35.5,0.0394,1.30E+05,1.15E+03,100,0,1.30E+05,1.15E+03,51,0.25,1,0.884,0.0685,0.0685,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.725,3.12E+03,Aqueous,0.597,8.47E-07,3.68,7.36,0.877,23.8,0.238,71.1,1,16.8,2.36E+04,1.83E+04,0.00191,100%,5,5,0,2.61E+04,3,2,,,,,2,5.51E-08,56.5,113,16.1,28.5,0.0815,4.24E+04,9.82,0.00614
75,35.680C,OK,7/23/19,13:50:59,1.73E+08,35.7,0.0397,1.31E+05,959,100,0,1.31E+05,959,51,0.25,1,0.884,0.0686,0.0686,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.722,3.12E+03,Aqueous,0.601,8.43E-07,3.71,7.43,0.885,23.8,0.238,72.5,1,17.3,2.33E+04,1.84E+04,0.00195,100%,5,5,0,2.61E+04,3,2,,,,,1,7.24E-07,4.32,8.64,1.61,37.2,0.138,103,87.8,100
75,35.680C,OK,7/23/19,13:50:59,1.73E+08,35.7,0.0397,1.31E+05,959,100,0,1.31E+05,959,51,0.25,1,0.884,0.0686,0.0686,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.722,3.12E+03,Aqueous,0.601,8.43E-07,3.71,7.43,0.885,23.8,0.238,72.5,1,17.3,2.33E+04,1.84E+04,0.00195,100%,5,5,0,2.61E+04,3,2,,,,,2,4.72E-08,66.3,133,16.4,24.7,0.0612,6.16E+04,12.2,0.00769
76,35.840C,OK,7/23/19,13:51:37,1.73E+08,35.8,0.0405,1.31E+05,626,100,0,1.31E+05,626,51,0.25,1,0.885,0.0685,0.0685,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.72,3.12E+03,Aqueous,0.606,8.38E-07,3.74,7.49,0.893,23.9,0.239,73.8,1,10.5,2.28E+04,1.88E+04,0.00167,100%,5,5,0,2.61E+04,3,2,,,,,1,6.95E-07,4.51,9.03,2.09,46.3,0.214,115,87.4,100
76,35.840C,OK,7/23/19,13:51:37,1.73E+08,35.8,0.0405,1.31E+05,626,100,0,1.31E+05,626,51,0.25,1,0.885,0.0685,0.0685,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.72,3.12E+03,Aqueous,0.606,8.38E-07,3.74,7.49,0.893,23.9,0.239,73.8,1,10.5,2.28E+04,1.88E+04,0.00167,100%,5,5,0,2.61E+04,3,2,,,,,2,6.10E-08,51.4,103,13.1,25.6,0.0654,3.40E+04,12.6,0.00828
77,36.000C,OK,7/23/19,13:52:16,1.73E+08,36,0.0394,1.29E+05,2.16E+03,100,0,1.29E+05,2.16E+03,51,0.25,1,0.885,0.0679,0.0678,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.718,3.12E+03,Aqueous,0.599,8.32E-07,3.79,7.58,0.891,23.5,0.235,76,1,10.4,2.40E+04,1.69E+04,0.00163,100%,5,5,0,2.58E+04,3,2,,,,,1,6.63E-07,4.76,9.51,2.36,49.7,0.247,129,91.3,100
77,36.000C,OK,7/23/19,13:52:16,1.73E+08,36,0.0394,1.29E+05,2.16E+03,100,0,1.29E+05,2.16E+03,51,0.25,1,0.885,0.0679,0.0678,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.718,3.12E+03,Aqueous,0.599,8.32E-07,3.79,7.58,0.891,23.5,0.235,76,1,10.4,2.40E+04,1.69E+04,0.00163,100%,5,5,0,2.58E+04,3,2,,,,,2,3.41E-08,92.5,185,32.2,34.9,0.122,1.34E+05,8.74,0.0139
